门店名称,顾客ID,顾客年龄,顾客性别,数据生成时间,摄像头ID,摄像头名称,捕捉区域名称
唯品会新余门店,187409,31,女,2018-12-23 21:33:26,137898596379,摄像机1,正门
唯品会新余门店,21836,31,女,2018-12-23 21:31:56,137898596555,摄像机4,正门
唯品会新余门店,21836,31,女,2018-12-23 21:31:54,137898596555,摄像机4,正门
唯品会新余门店,187404,34,男,2018-12-23 21:31:38,137898596299,摄像机5,侧门
唯品会新余门店,110446,32,男,2018-12-23 21:31:22,137898596299,摄像机5,侧门
唯品会新余门店,187403,27,女,2018-12-23 21:31:19,137898596299,摄像机5,侧门
唯品会新余门店,187403,27,女,2018-12-23 21:31:18,137898596299,摄像机5,侧门
唯品会新余门店,19757,28,女,2018-12-23 21:26:32,137898596379,摄像机1,正门
唯品会新余门店,19757,28,女,2018-12-23 21:26:31,137898596379,摄像机1,正门
唯品会新余门店,187315,41,女,2018-12-23 21:26:28,137898596427,摄像机3,正门
唯品会新余门店,187315,41,女,2018-12-23 21:26:24,137898596427,摄像机3,正门
唯品会新余门店,187315,41,女,2018-12-23 21:26:24,137898596379,摄像机1,正门
唯品会新余门店,19760,27,男,2018-12-23 21:26:23,137898596555,摄像机4,正门
唯品会新余门店,19760,27,男,2018-12-23 21:26:22,137898596555,摄像机4,正门
唯品会新余门店,187315,41,女,2018-12-23 21:26:22,137898596379,摄像机1,正门
唯品会新余门店,187315,41,女,2018-12-23 21:26:22,137898596427,摄像机3,正门
唯品会新余门店,187315,41,女,2018-12-23 21:26:21,137898596427,摄像机3,正门
唯品会新余门店,187315,41,女,2018-12-23 21:26:20,137898596427,摄像机3,正门
唯品会新余门店,22562,40,女,2018-12-23 21:26:18,137898596427,摄像机3,正门
唯品会新余门店,22562,40,女,2018-12-23 21:26:16,137898596379,摄像机1,正门
唯品会新余门店,22562,40,女,2018-12-23 21:26:14,137898596379,摄像机1,正门
唯品会新余门店,187315,41,女,2018-12-23 21:26:08,137898596379,摄像机1,正门
唯品会新余门店,187315,41,女,2018-12-23 21:26:07,137898596379,摄像机1,正门
唯品会新余门店,22562,40,女,2018-12-23 21:24:55,137898596427,摄像机3,正门
唯品会新余门店,14607,27,男,2018-12-23 21:23:12,137898595979,摄像机2,正门
唯品会新余门店,15753,29,女,2018-12-23 21:21:31,137898596427,摄像机3,正门
唯品会新余门店,15753,29,女,2018-12-23 21:21:30,137898596427,摄像机3,正门
唯品会新余门店,14532,33,女,2018-12-23 21:21:24,137898596427,摄像机3,正门
唯品会新余门店,14532,33,女,2018-12-23 21:21:23,137898596427,摄像机3,正门
唯品会新余门店,14532,33,女,2018-12-23 21:21:20,137898596427,摄像机3,正门
唯品会新余门店,14532,33,女,2018-12-23 21:21:15,137898596427,摄像机3,正门
唯品会新余门店,15753,29,女,2018-12-23 21:20:58,137898596427,摄像机3,正门
唯品会新余门店,187386,28,男,2018-12-23 21:20:54,137898596123,摄像机6,侧门
唯品会新余门店,187388,27,女,2018-12-23 21:20:53,137898596123,摄像机6,侧门
唯品会新余门店,187386,28,男,2018-12-23 21:20:53,137898596555,摄像机4,正门
唯品会新余门店,187388,27,女,2018-12-23 21:20:51,137898596123,摄像机6,侧门
唯品会新余门店,187386,28,男,2018-12-23 21:20:50,137898596555,摄像机4,正门
唯品会新余门店,187388,27,女,2018-12-23 21:20:49,137898596123,摄像机6,侧门
唯品会新余门店,187388,27,女,2018-12-23 21:20:48,137898596123,摄像机6,侧门
唯品会新余门店,187386,28,男,2018-12-23 21:20:48,137898596555,摄像机4,正门
唯品会新余门店,187386,28,男,2018-12-23 21:20:47,137898596555,摄像机4,正门
唯品会新余门店,98316,8,女,2018-12-23 21:19:11,137898596299,摄像机5,侧门
唯品会新余门店,15828,22,女,2018-12-23 21:18:34,137898596379,摄像机1,正门
唯品会新余门店,15828,22,女,2018-12-23 21:18:33,137898596379,摄像机1,正门
唯品会新余门店,15828,22,女,2018-12-23 21:18:32,137898596379,摄像机1,正门
唯品会新余门店,187384,36,女,2018-12-23 21:17:52,137898596379,摄像机1,正门
唯品会新余门店,187293,35,男,2018-12-23 21:17:52,137898596379,摄像机1,正门
唯品会新余门店,187293,35,男,2018-12-23 21:17:51,137898596427,摄像机3,正门
唯品会新余门店,187293,35,男,2018-12-23 21:17:51,137898596379,摄像机1,正门
唯品会新余门店,187293,35,男,2018-12-23 21:17:50,137898596427,摄像机3,正门
唯品会新余门店,187384,36,女,2018-12-23 21:17:49,137898596379,摄像机1,正门
唯品会新余门店,187293,35,男,2018-12-23 21:17:49,137898596379,摄像机1,正门
唯品会新余门店,187293,35,男,2018-12-23 21:17:47,137898596427,摄像机3,正门
唯品会新余门店,187293,35,男,2018-12-23 21:17:47,137898596379,摄像机1,正门
唯品会新余门店,187382,32,女,2018-12-23 21:16:43,137898596427,摄像机3,正门
唯品会新余门店,187382,32,女,2018-12-23 21:16:30,137898596379,摄像机1,正门
唯品会新余门店,187382,32,女,2018-12-23 21:16:29,137898596427,摄像机3,正门
唯品会新余门店,187381,49,男,2018-12-23 21:16:27,137898596379,摄像机1,正门
唯品会新余门店,187381,49,男,2018-12-23 21:16:25,137898596379,摄像机1,正门
唯品会新余门店,187381,49,男,2018-12-23 21:16:23,137898596379,摄像机1,正门
唯品会新余门店,187382,32,女,2018-12-23 21:16:15,137898596379,摄像机1,正门
唯品会新余门店,187382,32,女,2018-12-23 21:16:14,137898596379,摄像机1,正门
唯品会新余门店,187382,32,女,2018-12-23 21:16:13,137898596379,摄像机1,正门
唯品会新余门店,187381,49,男,2018-12-23 21:16:03,137898596427,摄像机3,正门
唯品会新余门店,164392,32,女,2018-12-23 21:16:01,137898596379,摄像机1,正门
唯品会新余门店,164392,32,女,2018-12-23 21:16:01,137898596427,摄像机3,正门
唯品会新余门店,14432,32,男,2018-12-23 21:14:34,137898596299,摄像机5,侧门
唯品会新余门店,14432,32,男,2018-12-23 21:14:33,137898596299,摄像机5,侧门
唯品会新余门店,14607,27,男,2018-12-23 21:14:32,137898596299,摄像机5,侧门
唯品会新余门店,16874,37,女,2018-12-23 21:14:29,137898596299,摄像机5,侧门
唯品会新余门店,15828,22,女,2018-12-23 21:09:56,137898595979,摄像机2,正门
唯品会新余门店,15828,22,女,2018-12-23 21:09:09,137898595979,摄像机2,正门
唯品会新余门店,39553,3,男,2018-12-23 21:06:11,137898596299,摄像机5,侧门
唯品会新余门店,39553,3,男,2018-12-23 21:05:40,137898596299,摄像机5,侧门
唯品会新余门店,39553,3,男,2018-12-23 21:05:33,137898596299,摄像机5,侧门
唯品会新余门店,187349,28,女,2018-12-23 21:05:27,137898596555,摄像机4,正门
唯品会新余门店,187349,28,女,2018-12-23 21:05:25,137898596427,摄像机3,正门
唯品会新余门店,187349,28,女,2018-12-23 21:05:25,137898596427,摄像机3,正门
唯品会新余门店,187349,28,女,2018-12-23 21:05:23,137898596379,摄像机1,正门
唯品会新余门店,39622,12,女,2018-12-23 21:03:52,137898595979,摄像机2,正门
唯品会新余门店,14373,35,女,2018-12-23 21:03:41,137898596299,摄像机5,侧门
唯品会新余门店,14373,35,女,2018-12-23 21:03:39,137898596299,摄像机5,侧门
唯品会新余门店,39540,33,男,2018-12-23 21:03:37,137898596299,摄像机5,侧门
唯品会新余门店,34052,7,女,2018-12-23 21:02:48,137898595979,摄像机2,正门
唯品会新余门店,187305,31,男,2018-12-23 21:02:22,137898596123,摄像机6,侧门
唯品会新余门店,14432,32,男,2018-12-23 21:02:15,137898595979,摄像机2,正门
唯品会新余门店,14607,27,男,2018-12-23 21:01:51,137898595979,摄像机2,正门
唯品会新余门店,14607,27,男,2018-12-23 21:01:50,137898595979,摄像机2,正门
唯品会新余门店,14607,27,男,2018-12-23 21:01:35,137898595979,摄像机2,正门
唯品会新余门店,14607,27,男,2018-12-23 21:01:23,137898595979,摄像机2,正门
唯品会新余门店,14432,32,男,2018-12-23 21:01:22,137898595979,摄像机2,正门
唯品会新余门店,14607,27,男,2018-12-23 21:01:21,137898595979,摄像机2,正门
唯品会新余门店,14432,32,男,2018-12-23 21:01:09,137898595979,摄像机2,正门
唯品会新余门店,14607,27,男,2018-12-23 21:01:08,137898595979,摄像机2,正门
唯品会新余门店,187305,31,男,2018-12-23 21:00:37,137898596379,摄像机1,正门
唯品会新余门店,187335,24,男,2018-12-23 21:00:10,137898596123,摄像机6,侧门
唯品会新余门店,187328,37,女,2018-12-23 20:59:11,137898595979,摄像机2,正门
唯品会新余门店,187328,37,女,2018-12-23 20:59:09,137898595979,摄像机2,正门
唯品会新余门店,31777,31,女,2018-12-23 20:58:04,137898596379,摄像机1,正门
唯品会新余门店,156484,42,女,2018-12-23 20:58:03,137898596379,摄像机1,正门
唯品会新余门店,32478,29,女,2018-12-23 20:58:03,137898596379,摄像机1,正门
唯品会新余门店,187331,3,女,2018-12-23 20:57:53,137898596379,摄像机1,正门
唯品会新余门店,187329,40,男,2018-12-23 20:57:51,137898596379,摄像机1,正门
唯品会新余门店,27032,46,女,2018-12-23 20:57:51,137898596379,摄像机1,正门
唯品会新余门店,187329,40,男,2018-12-23 20:57:49,137898596379,摄像机1,正门
唯品会新余门店,34532,22,男,2018-12-23 20:57:04,137898596427,摄像机3,正门
唯品会新余门店,187328,37,女,2018-12-23 20:56:17,137898596427,摄像机3,正门
唯品会新余门店,187326,7,男,2018-12-23 20:56:16,137898596379,摄像机1,正门
唯品会新余门店,187328,37,女,2018-12-23 20:56:16,137898596427,摄像机3,正门
唯品会新余门店,187328,37,女,2018-12-23 20:56:15,137898596427,摄像机3,正门
唯品会新余门店,187326,7,男,2018-12-23 20:56:15,137898596379,摄像机1,正门
唯品会新余门店,187324,28,男,2018-12-23 20:56:14,137898596427,摄像机3,正门
唯品会新余门店,187324,28,男,2018-12-23 20:56:13,137898596427,摄像机3,正门
唯品会新余门店,187324,28,男,2018-12-23 20:56:13,137898596379,摄像机1,正门
唯品会新余门店,115544,31,男,2018-12-23 20:56:13,137898596427,摄像机3,正门
唯品会新余门店,187324,28,男,2018-12-23 20:56:12,137898596379,摄像机1,正门
唯品会新余门店,187322,30,女,2018-12-23 20:56:04,137898596299,摄像机5,侧门
唯品会新余门店,187321,36,男,2018-12-23 20:56:03,137898596299,摄像机5,侧门
唯品会新余门店,187321,36,男,2018-12-23 20:56:02,137898596299,摄像机5,侧门
唯品会新余门店,187320,26,男,2018-12-23 20:55:41,137898596379,摄像机1,正门
唯品会新余门店,187320,26,男,2018-12-23 20:55:37,137898596427,摄像机3,正门
唯品会新余门店,187320,26,男,2018-12-23 20:55:36,137898596427,摄像机3,正门
唯品会新余门店,187319,25,男,2018-12-23 20:55:36,137898596379,摄像机1,正门
唯品会新余门店,187319,25,男,2018-12-23 20:55:35,137898596427,摄像机3,正门
唯品会新余门店,183642,27,男,2018-12-23 20:55:10,137898596123,摄像机6,侧门
唯品会新余门店,183642,27,男,2018-12-23 20:54:16,137898596123,摄像机6,侧门
唯品会新余门店,61575,27,男,2018-12-23 20:53:25,137898596427,摄像机3,正门
唯品会新余门店,133628,27,女,2018-12-23 20:53:22,137898596379,摄像机1,正门
唯品会新余门店,187315,41,女,2018-12-23 20:53:21,137898596427,摄像机3,正门
唯品会新余门店,22562,40,女,2018-12-23 20:53:21,137898596427,摄像机3,正门
唯品会新余门店,187315,41,女,2018-12-23 20:53:20,137898596379,摄像机1,正门
唯品会新余门店,187315,41,女,2018-12-23 20:53:19,137898596379,摄像机1,正门
唯品会新余门店,187315,41,女,2018-12-23 20:52:57,137898596379,摄像机1,正门
唯品会新余门店,22562,40,女,2018-12-23 20:52:57,137898596379,摄像机1,正门
唯品会新余门店,187315,41,女,2018-12-23 20:52:56,137898596427,摄像机3,正门
唯品会新余门店,187305,31,男,2018-12-23 20:51:23,137898596379,摄像机1,正门
唯品会新余门店,187305,31,男,2018-12-23 20:51:22,137898596379,摄像机1,正门
唯品会新余门店,187305,31,男,2018-12-23 20:51:17,137898596379,摄像机1,正门
唯品会新余门店,187305,31,男,2018-12-23 20:51:16,137898596379,摄像机1,正门
唯品会新余门店,187305,31,男,2018-12-23 20:51:15,137898596427,摄像机3,正门
唯品会新余门店,187305,31,男,2018-12-23 20:51:15,137898596379,摄像机1,正门
唯品会新余门店,187305,31,男,2018-12-23 20:51:14,137898596427,摄像机3,正门
唯品会新余门店,114176,31,女,2018-12-23 20:50:54,137898596427,摄像机3,正门
唯品会新余门店,114176,31,女,2018-12-23 20:50:54,137898596379,摄像机1,正门
唯品会新余门店,114176,31,女,2018-12-23 20:50:53,137898596427,摄像机3,正门
唯品会新余门店,187308,46,男,2018-12-23 20:50:35,137898596379,摄像机1,正门
唯品会新余门店,187308,46,男,2018-12-23 20:50:33,137898596379,摄像机1,正门
唯品会新余门店,187308,46,男,2018-12-23 20:50:32,137898596379,摄像机1,正门
唯品会新余门店,187307,38,女,2018-12-23 20:50:32,137898596379,摄像机1,正门
唯品会新余门店,187307,38,女,2018-12-23 20:50:30,137898596379,摄像机1,正门
唯品会新余门店,23251,33,男,2018-12-23 20:50:20,137898596427,摄像机3,正门
唯品会新余门店,23251,33,男,2018-12-23 20:50:11,137898596427,摄像机3,正门
唯品会新余门店,23251,33,男,2018-12-23 20:50:09,137898596427,摄像机3,正门
唯品会新余门店,23251,33,男,2018-12-23 20:50:02,137898596555,摄像机4,正门
唯品会新余门店,187305,31,男,2018-12-23 20:49:30,137898596123,摄像机6,侧门
唯品会新余门店,187305,31,男,2018-12-23 20:49:29,137898596123,摄像机6,侧门
唯品会新余门店,87824,32,男,2018-12-23 20:48:32,137898596555,摄像机4,正门
唯品会新余门店,15828,22,女,2018-12-23 20:47:45,137898596379,摄像机1,正门
唯品会新余门店,187293,35,男,2018-12-23 20:46:52,137898596299,摄像机5,侧门
唯品会新余门店,187288,34,女,2018-12-23 20:45:31,137898596379,摄像机1,正门
唯品会新余门店,187288,34,女,2018-12-23 20:45:30,137898596427,摄像机3,正门
唯品会新余门店,187288,34,女,2018-12-23 20:45:29,137898596427,摄像机3,正门
唯品会新余门店,187288,34,女,2018-12-23 20:45:28,137898596427,摄像机3,正门
唯品会新余门店,187288,34,女,2018-12-23 20:45:27,137898596555,摄像机4,正门
唯品会新余门店,187287,47,男,2018-12-23 20:45:21,137898596427,摄像机3,正门
唯品会新余门店,16390,57,男,2018-12-23 20:45:20,137898596427,摄像机3,正门
唯品会新余门店,14432,32,男,2018-12-23 20:44:22,137898596299,摄像机5,侧门
唯品会新余门店,14432,32,男,2018-12-23 20:44:20,137898596299,摄像机5,侧门
唯品会新余门店,23251,33,男,2018-12-23 20:42:43,137898596555,摄像机4,正门
唯品会新余门店,187232,27,男,2018-12-23 20:42:42,137898595979,摄像机2,正门
唯品会新余门店,23251,33,男,2018-12-23 20:42:33,137898596427,摄像机3,正门
唯品会新余门店,21918,28,女,2018-12-23 20:42:33,137898596555,摄像机4,正门
唯品会新余门店,23251,33,男,2018-12-23 20:42:33,137898596555,摄像机4,正门
唯品会新余门店,23251,33,男,2018-12-23 20:42:32,137898596427,摄像机3,正门
唯品会新余门店,23251,33,男,2018-12-23 20:42:32,137898596555,摄像机4,正门
唯品会新余门店,23251,33,男,2018-12-23 20:42:31,137898596555,摄像机4,正门
唯品会新余门店,15828,22,女,2018-12-23 20:41:01,137898596379,摄像机1,正门
唯品会新余门店,65286,24,女,2018-12-23 20:40:57,137898596379,摄像机1,正门
唯品会新余门店,187254,28,男,2018-12-23 20:40:43,137898596555,摄像机4,正门
唯品会新余门店,187254,28,男,2018-12-23 20:40:42,137898596555,摄像机4,正门
唯品会新余门店,65286,24,女,2018-12-23 20:40:38,137898596427,摄像机3,正门
唯品会新余门店,187261,8,男,2018-12-23 20:40:23,137898596427,摄像机3,正门
唯品会新余门店,187256,24,女,2018-12-23 20:40:18,137898596555,摄像机4,正门
唯品会新余门店,187244,30,女,2018-12-23 20:40:18,137898596427,摄像机3,正门
唯品会新余门店,187254,28,男,2018-12-23 20:40:17,137898596555,摄像机4,正门
唯品会新余门店,187244,30,女,2018-12-23 20:40:17,137898596427,摄像机3,正门
唯品会新余门店,187254,28,男,2018-12-23 20:40:16,137898596555,摄像机4,正门
唯品会新余门店,187244,30,女,2018-12-23 20:40:15,137898596427,摄像机3,正门
唯品会新余门店,187244,30,女,2018-12-23 20:40:14,137898596427,摄像机3,正门
唯品会新余门店,187256,24,女,2018-12-23 20:39:40,137898596555,摄像机4,正门
唯品会新余门店,187254,28,男,2018-12-23 20:39:23,137898596123,摄像机6,侧门
唯品会新余门店,187245,34,女,2018-12-23 20:39:16,137898596427,摄像机3,正门
唯品会新余门店,187245,34,女,2018-12-23 20:39:14,137898596427,摄像机3,正门
唯品会新余门店,187245,34,女,2018-12-23 20:39:07,137898596427,摄像机3,正门
唯品会新余门店,187245,34,女,2018-12-23 20:39:06,137898596427,摄像机3,正门
唯品会新余门店,187245,34,女,2018-12-23 20:39:06,137898596379,摄像机1,正门
唯品会新余门店,187245,34,女,2018-12-23 20:39:05,137898596379,摄像机1,正门
唯品会新余门店,187245,34,女,2018-12-23 20:39:04,137898596379,摄像机1,正门
唯品会新余门店,187245,34,女,2018-12-23 20:39:03,137898596379,摄像机1,正门
唯品会新余门店,187245,34,女,2018-12-23 20:39:02,137898596379,摄像机1,正门
唯品会新余门店,187245,34,女,2018-12-23 20:39:01,137898596379,摄像机1,正门
唯品会新余门店,187245,34,女,2018-12-23 20:39:00,137898596379,摄像机1,正门
唯品会新余门店,187245,34,女,2018-12-23 20:38:59,137898596379,摄像机1,正门
唯品会新余门店,187245,34,女,2018-12-23 20:38:58,137898596379,摄像机1,正门
唯品会新余门店,187245,34,女,2018-12-23 20:38:57,137898596379,摄像机1,正门
唯品会新余门店,187245,34,女,2018-12-23 20:38:56,137898596427,摄像机3,正门
唯品会新余门店,187245,34,女,2018-12-23 20:38:56,137898596379,摄像机1,正门
唯品会新余门店,187245,34,女,2018-12-23 20:38:55,137898596427,摄像机3,正门
唯品会新余门店,187245,34,女,2018-12-23 20:38:55,137898596379,摄像机1,正门
唯品会新余门店,187245,34,女,2018-12-23 20:38:54,137898596379,摄像机1,正门
唯品会新余门店,187245,34,女,2018-12-23 20:38:52,137898596427,摄像机3,正门
唯品会新余门店,187254,28,男,2018-12-23 20:38:26,137898596123,摄像机6,侧门
唯品会新余门店,15828,22,女,2018-12-23 20:38:22,137898596427,摄像机3,正门
唯品会新余门店,187004,29,男,2018-12-23 20:38:19,137898596379,摄像机1,正门
唯品会新余门店,15527,42,女,2018-12-23 20:35:51,137898596299,摄像机5,侧门
唯品会新余门店,75491,38,女,2018-12-23 20:35:49,137898596299,摄像机5,侧门
唯品会新余门店,15941,26,男,2018-12-23 20:35:45,137898596379,摄像机1,正门
唯品会新余门店,186806,32,女,2018-12-23 20:35:44,137898508107,·摄像机7,橱窗
唯品会新余门店,15941,26,男,2018-12-23 20:35:44,137898596379,摄像机1,正门
唯品会新余门店,187162,44,男,2018-12-23 20:35:10,137898596427,摄像机3,正门
唯品会新余门店,187245,34,女,2018-12-23 20:35:09,137898596379,摄像机1,正门
唯品会新余门店,187244,30,女,2018-12-23 20:35:05,137898596427,摄像机3,正门
唯品会新余门店,187244,30,女,2018-12-23 20:35:05,137898596379,摄像机1,正门
唯品会新余门店,187161,31,女,2018-12-23 20:35:04,137898596427,摄像机3,正门
唯品会新余门店,187242,30,男,2018-12-23 20:35:03,137898596379,摄像机1,正门
唯品会新余门店,187162,44,男,2018-12-23 20:35:00,137898596427,摄像机3,正门
唯品会新余门店,187162,44,男,2018-12-23 20:34:59,137898596427,摄像机3,正门
唯品会新余门店,187242,30,男,2018-12-23 20:34:56,137898596379,摄像机1,正门
唯品会新余门店,187242,30,男,2018-12-23 20:34:55,137898596379,摄像机1,正门
唯品会新余门店,187242,30,男,2018-12-23 20:34:54,137898596379,摄像机1,正门
唯品会新余门店,187161,31,女,2018-12-23 20:34:54,137898596427,摄像机3,正门
唯品会新余门店,187242,30,男,2018-12-23 20:34:49,137898596379,摄像机1,正门
唯品会新余门店,187242,30,男,2018-12-23 20:34:48,137898596427,摄像机3,正门
唯品会新余门店,187242,30,男,2018-12-23 20:34:48,137898596379,摄像机1,正门
唯品会新余门店,187238,7,男,2018-12-23 20:34:39,137898596379,摄像机1,正门
唯品会新余门店,187232,27,男,2018-12-23 20:30:50,137898596123,摄像机6,侧门
唯品会新余门店,104083,37,女,2018-12-23 20:29:53,137898596123,摄像机6,侧门
唯品会新余门店,104083,37,女,2018-12-23 20:29:49,137898596123,摄像机6,侧门
唯品会新余门店,104083,37,女,2018-12-23 20:29:48,137898596123,摄像机6,侧门
唯品会新余门店,14622,42,女,2018-12-23 20:29:44,137898596555,摄像机4,正门
唯品会新余门店,14622,42,女,2018-12-23 20:29:41,137898596555,摄像机4,正门
唯品会新余门店,187172,33,男,2018-12-23 20:29:20,137898596427,摄像机3,正门
唯品会新余门店,187172,33,男,2018-12-23 20:29:18,137898596427,摄像机3,正门
唯品会新余门店,187172,33,男,2018-12-23 20:29:07,137898596379,摄像机1,正门
唯品会新余门店,187172,33,男,2018-12-23 20:29:06,137898596427,摄像机3,正门
唯品会新余门店,187172,33,男,2018-12-23 20:29:05,137898596427,摄像机3,正门
唯品会新余门店,187172,33,男,2018-12-23 20:29:05,137898596379,摄像机1,正门
唯品会新余门店,187172,33,男,2018-12-23 20:29:00,137898596379,摄像机1,正门
唯品会新余门店,187172,33,男,2018-12-23 20:28:59,137898596379,摄像机1,正门
唯品会新余门店,187172,33,男,2018-12-23 20:28:57,137898596379,摄像机1,正门
唯品会新余门店,187172,33,男,2018-12-23 20:28:55,137898596427,摄像机3,正门
唯品会新余门店,187172,33,男,2018-12-23 20:28:55,137898596379,摄像机1,正门
唯品会新余门店,187172,33,男,2018-12-23 20:28:54,137898596427,摄像机3,正门
唯品会新余门店,187172,33,男,2018-12-23 20:28:54,137898596379,摄像机1,正门
唯品会新余门店,117250,32,男,2018-12-23 20:28:53,137898596427,摄像机3,正门
唯品会新余门店,117250,32,男,2018-12-23 20:28:52,137898596379,摄像机1,正门
唯品会新余门店,117250,32,男,2018-12-23 20:28:51,137898596427,摄像机3,正门
唯品会新余门店,187172,33,男,2018-12-23 20:28:48,137898596555,摄像机4,正门
唯品会新余门店,187172,33,男,2018-12-23 20:28:48,137898596427,摄像机3,正门
唯品会新余门店,187219,19,女,2018-12-23 20:26:33,137898596427,摄像机3,正门
唯品会新余门店,187219,19,女,2018-12-23 20:26:32,137898596427,摄像机3,正门
唯品会新余门店,187218,31,男,2018-12-23 20:26:26,137898596427,摄像机3,正门
唯品会新余门店,187104,29,男,2018-12-23 20:26:12,137898596123,摄像机6,侧门
唯品会新余门店,91278,36,男,2018-12-23 20:26:12,137898596555,摄像机4,正门
唯品会新余门店,91278,36,男,2018-12-23 20:26:10,137898596555,摄像机4,正门
唯品会新余门店,91278,36,男,2018-12-23 20:26:09,137898596555,摄像机4,正门
唯品会新余门店,91278,36,男,2018-12-23 20:26:08,137898596555,摄像机4,正门
唯品会新余门店,91273,31,女,2018-12-23 20:26:08,137898596555,摄像机4,正门
唯品会新余门店,20360,24,男,2018-12-23 20:25:44,137898595979,摄像机2,正门
唯品会新余门店,117249,29,女,2018-12-23 20:25:43,137898595979,摄像机2,正门
唯品会新余门店,117249,29,女,2018-12-23 20:25:42,137898595979,摄像机2,正门
唯品会新余门店,187172,33,男,2018-12-23 20:24:58,137898596427,摄像机3,正门
唯品会新余门店,187172,33,男,2018-12-23 20:24:58,137898596379,摄像机1,正门
唯品会新余门店,187172,33,男,2018-12-23 20:24:58,137898596379,摄像机1,正门
唯品会新余门店,187172,33,男,2018-12-23 20:24:57,137898596427,摄像机3,正门
唯品会新余门店,187172,33,男,2018-12-23 20:24:56,137898596427,摄像机3,正门
唯品会新余门店,187172,33,男,2018-12-23 20:24:53,137898596427,摄像机3,正门
唯品会新余门店,187172,33,男,2018-12-23 20:24:50,137898596555,摄像机4,正门
唯品会新余门店,187204,42,男,2018-12-23 20:23:47,137898596379,摄像机1,正门
