门店名称,顾客ID,顾客年龄,顾客性别,数据生成时间,摄像头ID,摄像头名称,捕捉区域名称
唯品会长沙门店,186456,29,女,2018-12-23 22:01:31,137898608331,摄像机5,收银台
唯品会长沙门店,105185,24,女,2018-12-23 21:59:26,137898600875,摄像机7,进门
唯品会长沙门店,105185,24,女,2018-12-23 21:59:16,137898600875,摄像机7,进门
唯品会长沙门店,105185,24,女,2018-12-23 21:59:16,137898600875,摄像机7,进门
唯品会长沙门店,16264,33,男,2018-12-23 21:57:19,137898608331,摄像机5,收银台
唯品会长沙门店,187446,27,女,2018-12-23 21:57:16,137898685339,摄像机8,进门
唯品会长沙门店,134493,30,女,2018-12-23 21:56:37,137898608331,摄像机5,收银台
唯品会长沙门店,171514,27,女,2018-12-23 21:56:35,137898608331,摄像机5,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:54:05,137898608331,摄像机5,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:54:03,137898608331,摄像机5,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:54:02,137898605579,摄像机4,收银台
唯品会长沙门店,171514,27,女,2018-12-23 21:54:00,137898605579,摄像机4,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:53:48,137898608331,摄像机5,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:53:39,137898605579,摄像机4,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:53:37,137898605579,摄像机4,收银台
唯品会长沙门店,171514,27,女,2018-12-23 21:53:36,137898605579,摄像机4,收银台
唯品会长沙门店,171514,27,女,2018-12-23 21:53:35,137898605579,摄像机4,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:52:52,137898605579,摄像机4,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:52:48,137898605579,摄像机4,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:52:41,137898608331,摄像机5,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:52:26,137898608331,摄像机5,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:52:25,137898608331,摄像机5,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:52:21,137898608331,摄像机5,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:52:19,137898608331,摄像机5,收银台
唯品会长沙门店,186456,29,女,2018-12-23 21:51:52,137898608331,摄像机5,收银台
唯品会长沙门店,105185,24,女,2018-12-23 21:50:02,137898605579,摄像机4,收银台
唯品会长沙门店,105185,24,女,2018-12-23 21:50:01,137898605579,摄像机4,收银台
唯品会长沙门店,186456,29,女,2018-12-23 21:50:00,137898605579,摄像机4,收银台
唯品会长沙门店,186456,29,女,2018-12-23 21:49:44,137898608331,摄像机5,收银台
唯品会长沙门店,186456,29,女,2018-12-23 21:49:42,137898608331,摄像机5,收银台
唯品会长沙门店,186456,29,女,2018-12-23 21:49:42,137898608331,摄像机5,收银台
唯品会长沙门店,43236,45,男,2018-12-23 21:46:51,137898608331,摄像机5,收银台
唯品会长沙门店,43236,45,男,2018-12-23 21:46:46,137898605579,摄像机4,收银台
唯品会长沙门店,43236,45,男,2018-12-23 21:46:45,137898605579,摄像机4,收银台
唯品会长沙门店,43236,45,男,2018-12-23 21:46:43,137898605579,摄像机4,收银台
唯品会长沙门店,43236,45,男,2018-12-23 21:46:42,137898608331,摄像机5,收银台
唯品会长沙门店,43236,45,男,2018-12-23 21:46:20,137898605579,摄像机4,收银台
唯品会长沙门店,118690,35,女,2018-12-23 21:46:02,137898685339,摄像机8,进门
唯品会长沙门店,118690,35,女,2018-12-23 21:45:58,137898685339,摄像机8,进门
唯品会长沙门店,118690,35,女,2018-12-23 21:45:55,137898685339,摄像机8,进门
唯品会长沙门店,118682,23,女,2018-12-23 21:45:53,137898685339,摄像机8,进门
唯品会长沙门店,118690,35,女,2018-12-23 21:45:53,137898685339,摄像机8,进门
唯品会长沙门店,118682,23,女,2018-12-23 21:45:50,137898685339,摄像机8,进门
唯品会长沙门店,118682,23,女,2018-12-23 21:45:49,137898685339,摄像机8,进门
唯品会长沙门店,118690,35,女,2018-12-23 21:45:48,137898601067,摄像机6,进门
唯品会长沙门店,118690,35,女,2018-12-23 21:45:47,137898601067,摄像机6,进门
唯品会长沙门店,118690,35,女,2018-12-23 21:45:46,137898601067,摄像机6,进门
唯品会长沙门店,118690,35,女,2018-12-23 21:45:44,137898601067,摄像机6,进门
唯品会长沙门店,118690,35,女,2018-12-23 21:45:43,137898601067,摄像机6,进门
唯品会长沙门店,118690,35,女,2018-12-23 21:45:42,137898601067,摄像机6,进门
唯品会长沙门店,118690,35,女,2018-12-23 21:45:42,137898601067,摄像机6,进门
唯品会长沙门店,171514,27,女,2018-12-23 21:44:41,137898605579,摄像机4,收银台
唯品会长沙门店,134493,30,女,2018-12-23 21:44:41,137898608331,摄像机5,收银台
唯品会长沙门店,134493,30,女,2018-12-23 21:44:36,137898608331,摄像机5,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:44:33,137898608331,摄像机5,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:44:32,137898608331,摄像机5,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:44:32,137898608331,摄像机5,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:44:31,137898608331,摄像机5,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:44:30,137898608331,摄像机5,收银台
唯品会长沙门店,134493,30,女,2018-12-23 21:44:29,137898608331,摄像机5,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:44:26,137898608331,摄像机5,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:44:26,137898601067,摄像机6,进门
唯品会长沙门店,171915,24,女,2018-12-23 21:44:25,137898608331,摄像机5,收银台
唯品会长沙门店,171915,24,女,2018-12-23 21:44:24,137898608331,摄像机5,收银台
唯品会长沙门店,134493,30,女,2018-12-23 21:44:22,137898608331,摄像机5,收银台
唯品会长沙门店,21211,31,男,2018-12-23 21:44:22,137898601067,摄像机6,进门
唯品会长沙门店,21211,31,男,2018-12-23 21:44:21,137898601067,摄像机6,进门
唯品会长沙门店,134493,30,女,2018-12-23 21:44:20,137898608331,摄像机5,收银台
唯品会长沙门店,134493,30,女,2018-12-23 21:44:19,137898608331,摄像机5,收银台
唯品会长沙门店,134493,30,女,2018-12-23 21:44:19,137898608331,摄像机5,收银台
唯品会长沙门店,134493,30,女,2018-12-23 21:44:17,137898608331,摄像机5,收银台
唯品会长沙门店,187444,28,男,2018-12-23 21:44:09,137898600875,摄像机7,进门
唯品会长沙门店,187444,28,男,2018-12-23 21:44:08,137898600875,摄像机7,进门
唯品会长沙门店,187418,29,女,2018-12-23 21:43:56,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:43:54,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:43:41,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:43:39,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:43:38,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:43:38,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:43:36,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:43:35,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:43:15,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:43:14,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:43:13,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:43:12,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:43:11,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:42:59,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:42:58,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:42:57,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:42:56,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:42:56,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:42:54,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:42:53,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:42:52,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:42:51,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:42:45,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:41:45,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:41:44,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:41:27,137898605579,摄像机4,收银台
唯品会长沙门店,171514,27,女,2018-12-23 21:41:23,137898608331,摄像机5,收银台
唯品会长沙门店,134493,30,女,2018-12-23 21:41:22,137898605579,摄像机4,收银台
唯品会长沙门店,134493,30,女,2018-12-23 21:41:22,137898608331,摄像机5,收银台
唯品会长沙门店,104608,23,女,2018-12-23 21:41:12,137898605579,摄像机4,收银台
唯品会长沙门店,104608,23,女,2018-12-23 21:41:11,137898605579,摄像机4,收银台
唯品会长沙门店,104608,23,女,2018-12-23 21:41:11,137898608331,摄像机5,收银台
唯品会长沙门店,104608,23,女,2018-12-23 21:41:10,137898605579,摄像机4,收银台
唯品会长沙门店,134493,30,女,2018-12-23 21:41:03,137898605579,摄像机4,收银台
唯品会长沙门店,171514,27,女,2018-12-23 21:40:59,137898605579,摄像机4,收银台
唯品会长沙门店,172493,31,女,2018-12-23 21:40:58,137898605579,摄像机4,收银台
唯品会长沙门店,134493,30,女,2018-12-23 21:40:57,137898605579,摄像机4,收银台
唯品会长沙门店,171514,27,女,2018-12-23 21:40:56,137898605579,摄像机4,收银台
唯品会长沙门店,134493,30,女,2018-12-23 21:40:55,137898605579,摄像机4,收银台
唯品会长沙门店,171514,27,女,2018-12-23 21:40:54,137898605579,摄像机4,收银台
唯品会长沙门店,134493,30,女,2018-12-23 21:40:53,137898605579,摄像机4,收银台
唯品会长沙门店,171514,27,女,2018-12-23 21:40:51,137898605579,摄像机4,收银台
唯品会长沙门店,171514,27,女,2018-12-23 21:40:50,137898605579,摄像机4,收银台
唯品会长沙门店,171514,27,女,2018-12-23 21:40:49,137898605579,摄像机4,收银台
唯品会长沙门店,172493,31,女,2018-12-23 21:40:48,137898605579,摄像机4,收银台
唯品会长沙门店,172493,31,女,2018-12-23 21:40:47,137898605579,摄像机4,收银台
唯品会长沙门店,171514,27,女,2018-12-23 21:40:45,137898605579,摄像机4,收银台
唯品会长沙门店,171514,27,女,2018-12-23 21:40:44,137898605579,摄像机4,收银台
唯品会长沙门店,171514,27,女,2018-12-23 21:40:43,137898605579,摄像机4,收银台
唯品会长沙门店,69229,34,男,2018-12-23 21:40:15,137898605579,摄像机4,收银台
唯品会长沙门店,102601,37,男,2018-12-23 21:40:03,137898596059,摄像机1,后门
唯品会长沙门店,105185,24,女,2018-12-23 21:39:47,137898605579,摄像机4,收银台
唯品会长沙门店,69231,27,女,2018-12-23 21:39:40,137898605579,摄像机4,收银台
唯品会长沙门店,102601,37,男,2018-12-23 21:39:11,137898685339,摄像机8,进门
唯品会长沙门店,187418,29,女,2018-12-23 21:39:10,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:39:09,137898605579,摄像机4,收银台
唯品会长沙门店,69229,34,男,2018-12-23 21:39:03,137898605579,摄像机4,收银台
唯品会长沙门店,69231,27,女,2018-12-23 21:39:01,137898605579,摄像机4,收银台
唯品会长沙门店,69231,27,女,2018-12-23 21:39:00,137898605579,摄像机4,收银台
唯品会长沙门店,22343,10,女,2018-12-23 21:39:00,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:38:58,137898605579,摄像机4,收银台
唯品会长沙门店,187429,29,男,2018-12-23 21:38:54,137898605579,摄像机4,收银台
唯品会长沙门店,69229,34,男,2018-12-23 21:38:54,137898608331,摄像机5,收银台
唯品会长沙门店,69231,27,女,2018-12-23 21:38:54,137898608331,摄像机5,收银台
唯品会长沙门店,69229,34,男,2018-12-23 21:38:53,137898608331,摄像机5,收银台
唯品会长沙门店,21211,31,男,2018-12-23 21:38:53,137898605579,摄像机4,收银台
唯品会长沙门店,69231,27,女,2018-12-23 21:38:52,137898608331,摄像机5,收银台
唯品会长沙门店,16384,37,男,2018-12-23 21:38:51,137898685339,摄像机8,进门
唯品会长沙门店,69231,27,女,2018-12-23 21:38:50,137898608331,摄像机5,收银台
唯品会长沙门店,69229,34,男,2018-12-23 21:38:48,137898605579,摄像机4,收银台
唯品会长沙门店,69231,27,女,2018-12-23 21:38:43,137898608331,摄像机5,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:38:28,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:38:28,137898605579,摄像机4,收银台
唯品会长沙门店,16384,37,男,2018-12-23 21:38:22,137898685339,摄像机8,进门
唯品会长沙门店,187429,29,男,2018-12-23 21:38:10,137898605579,摄像机4,收银台
唯品会长沙门店,69229,34,男,2018-12-23 21:38:05,137898608331,摄像机5,收银台
唯品会长沙门店,69231,27,女,2018-12-23 21:37:48,137898605579,摄像机4,收银台
唯品会长沙门店,105185,24,女,2018-12-23 21:36:18,137898605579,摄像机4,收银台
唯品会长沙门店,184726,26,女,2018-12-23 21:34:41,137898605579,摄像机4,收银台
唯品会长沙门店,70404,28,女,2018-12-23 21:34:39,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:34:37,137898605579,摄像机4,收银台
唯品会长沙门店,187429,29,男,2018-12-23 21:34:36,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:34:35,137898605579,摄像机4,收银台
唯品会长沙门店,21211,31,男,2018-12-23 21:34:35,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:33:50,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:33:37,137898605579,摄像机4,收银台
唯品会长沙门店,51346,29,男,2018-12-23 21:32:18,137898605579,摄像机4,收银台
唯品会长沙门店,51346,29,男,2018-12-23 21:32:13,137898605579,摄像机4,收银台
唯品会长沙门店,51346,29,男,2018-12-23 21:32:12,137898605579,摄像机4,收银台
唯品会长沙门店,51346,29,男,2018-12-23 21:32:12,137898605579,摄像机4,收银台
唯品会长沙门店,57107,27,女,2018-12-23 21:32:04,137898605579,摄像机4,收银台
唯品会长沙门店,57107,27,女,2018-12-23 21:32:04,137898605579,摄像机4,收银台
唯品会长沙门店,17766,28,女,2018-12-23 21:31:59,137898600875,摄像机7,进门
唯品会长沙门店,44349,40,女,2018-12-23 21:31:15,137898605579,摄像机4,收银台
唯品会长沙门店,187426,29,男,2018-12-23 21:30:54,137898685339,摄像机8,进门
唯品会长沙门店,187426,29,男,2018-12-23 21:30:53,137898685339,摄像机8,进门
唯品会长沙门店,187426,29,男,2018-12-23 21:30:50,137898685339,摄像机8,进门
唯品会长沙门店,187426,29,男,2018-12-23 21:30:49,137898685339,摄像机8,进门
唯品会长沙门店,51346,29,男,2018-12-23 21:30:33,137898605579,摄像机4,收银台
唯品会长沙门店,51346,29,男,2018-12-23 21:30:23,137898605579,摄像机4,收银台
唯品会长沙门店,51346,29,男,2018-12-23 21:30:21,137898605579,摄像机4,收银台
唯品会长沙门店,51346,29,男,2018-12-23 21:30:05,137898605579,摄像机4,收银台
唯品会长沙门店,51346,29,男,2018-12-23 21:30:04,137898605579,摄像机4,收银台
唯品会长沙门店,51346,29,男,2018-12-23 21:30:00,137898605579,摄像机4,收银台
唯品会长沙门店,51346,29,男,2018-12-23 21:29:59,137898605579,摄像机4,收银台
唯品会长沙门店,105185,24,女,2018-12-23 21:28:44,137898605579,摄像机4,收银台
唯品会长沙门店,70404,28,女,2018-12-23 21:27:50,137898608331,摄像机5,收银台
唯品会长沙门店,187423,25,男,2018-12-23 21:24:54,137898605579,摄像机4,收银台
唯品会长沙门店,187423,25,男,2018-12-23 21:24:52,137898605579,摄像机4,收银台
唯品会长沙门店,187421,30,女,2018-12-23 21:24:43,137898608331,摄像机5,收银台
唯品会长沙门店,187421,30,女,2018-12-23 21:24:43,137898605579,摄像机4,收银台
唯品会长沙门店,187423,25,男,2018-12-23 21:24:16,137898601067,摄像机6,进门
唯品会长沙门店,187423,25,男,2018-12-23 21:24:03,137898685339,摄像机8,进门
唯品会长沙门店,179473,27,女,2018-12-23 21:23:38,137898600875,摄像机7,进门
唯品会长沙门店,179473,27,女,2018-12-23 21:23:36,137898600875,摄像机7,进门
唯品会长沙门店,187421,30,女,2018-12-23 21:22:54,137898685339,摄像机8,进门
唯品会长沙门店,17023,54,女,2018-12-23 21:22:37,137898601067,摄像机6,进门
唯品会长沙门店,17023,54,女,2018-12-23 21:22:15,137898601067,摄像机6,进门
唯品会长沙门店,60741,26,女,2018-12-23 21:22:08,137898605579,摄像机4,收银台
唯品会长沙门店,69231,27,女,2018-12-23 21:22:06,137898616155,摄像机9,进门
唯品会长沙门店,69231,27,女,2018-12-23 21:22:05,137898616155,摄像机9,进门
唯品会长沙门店,187420,34,女,2018-12-23 21:21:53,137898685339,摄像机8,进门
唯品会长沙门店,187411,11,女,2018-12-23 21:20:13,137898601067,摄像机6,进门
唯品会长沙门店,43236,45,男,2018-12-23 21:20:12,137898605579,摄像机4,收银台
唯品会长沙门店,22343,10,女,2018-12-23 21:19:46,137898601067,摄像机6,进门
唯品会长沙门店,69229,34,男,2018-12-23 21:19:06,137898685339,摄像机8,进门
唯品会长沙门店,69229,34,男,2018-12-23 21:19:05,137898685339,摄像机8,进门
唯品会长沙门店,105185,24,女,2018-12-23 21:19:01,137898608331,摄像机5,收银台
唯品会长沙门店,97751,26,女,2018-12-23 21:18:23,137898605579,摄像机4,收银台
唯品会长沙门店,187418,29,女,2018-12-23 21:18:03,137898605579,摄像机4,收银台
唯品会长沙门店,187412,27,女,2018-12-23 21:15:47,137898605579,摄像机4,收银台
唯品会长沙门店,187412,27,女,2018-12-23 21:15:46,137898605579,摄像机4,收银台
唯品会长沙门店,187416,31,男,2018-12-23 21:15:44,137898685339,摄像机8,进门
唯品会长沙门店,179473,27,女,2018-12-23 21:15:43,137898685339,摄像机8,进门
唯品会长沙门店,102318,28,女,2018-12-23 21:15:37,137898616155,摄像机9,进门
唯品会长沙门店,51346,29,男,2018-12-23 21:15:13,137898601067,摄像机6,进门
唯品会长沙门店,174598,24,女,2018-12-23 21:15:10,137898616155,摄像机9,进门
唯品会长沙门店,22343,10,女,2018-12-23 21:15:01,137898600875,摄像机7,进门
唯品会长沙门店,22343,10,女,2018-12-23 21:15:00,137898600875,摄像机7,进门
唯品会长沙门店,22343,10,女,2018-12-23 21:14:59,137898600875,摄像机7,进门
唯品会长沙门店,174598,24,女,2018-12-23 21:14:34,137898616155,摄像机9,进门
唯品会长沙门店,187413,32,男,2018-12-23 21:14:00,137898616155,摄像机9,进门
唯品会长沙门店,187413,32,男,2018-12-23 21:13:54,137898616155,摄像机9,进门
唯品会长沙门店,187412,27,女,2018-12-23 21:13:53,137898616155,摄像机9,进门
唯品会长沙门店,138243,26,男,2018-12-23 21:13:45,137898600875,摄像机7,进门
唯品会长沙门店,187411,11,女,2018-12-23 21:13:41,137898601067,摄像机6,进门
唯品会长沙门店,187340,26,女,2018-12-23 21:12:53,137898605579,摄像机4,收银台
唯品会长沙门店,187340,26,女,2018-12-23 21:12:52,137898605579,摄像机4,收银台
唯品会长沙门店,187340,26,女,2018-12-23 21:12:51,137898605579,摄像机4,收银台
唯品会长沙门店,187340,26,女,2018-12-23 21:12:50,137898605579,摄像机4,收银台
唯品会长沙门店,187340,26,女,2018-12-23 21:12:49,137898605579,摄像机4,收银台
唯品会长沙门店,138243,26,男,2018-12-23 21:12:47,137898605579,摄像机4,收银台
唯品会长沙门店,22343,10,女,2018-12-23 21:12:17,137898685339,摄像机8,进门
唯品会长沙门店,187340,26,女,2018-12-23 21:12:16,137898605579,摄像机4,收银台
唯品会长沙门店,187340,26,女,2018-12-23 21:12:15,137898605579,摄像机4,收银台
唯品会长沙门店,187340,26,女,2018-12-23 21:12:11,137898605579,摄像机4,收银台
唯品会长沙门店,187340,26,女,2018-12-23 21:12:10,137898605579,摄像机4,收银台
唯品会长沙门店,187340,26,女,2018-12-23 21:12:08,137898605579,摄像机4,收银台
唯品会长沙门店,187340,26,女,2018-12-23 21:12:05,137898605579,摄像机4,收银台
唯品会长沙门店,187340,26,女,2018-12-23 21:11:58,137898605579,摄像机4,收银台
唯品会长沙门店,187340,26,女,2018-12-23 21:11:56,137898605579,摄像机4,收银台
唯品会长沙门店,187340,26,女,2018-12-23 21:11:56,137898605579,摄像机4,收银台
