门店名称,顾客ID,顾客年龄,顾客性别,数据生成时间,摄像头ID,摄像头名称,捕捉区域名称
唯品会绵阳门店,50931,21,男,2018/12/23 21:24,1.37899E+11,摄像机1,大门
唯品会绵阳门店,50931,21,男,2018/12/23 21:24,1.37899E+11,摄像机1,大门
唯品会绵阳门店,16432,37,男,2018/12/23 21:23,1.37899E+11,摄像机1,大门
唯品会绵阳门店,16432,37,男,2018/12/23 21:23,1.37899E+11,摄像机1,大门
唯品会绵阳门店,115735,16,男,2018/12/23 21:23,1.37899E+11,摄像机1,大门
唯品会绵阳门店,172316,25,女,2018/12/23 21:22,1.37899E+11,摄像机2,大门
唯品会绵阳门店,172315,31,女,2018/12/23 21:22,1.37899E+11,摄像机2,大门
唯品会绵阳门店,172316,25,女,2018/12/23 21:21,1.37899E+11,摄像机2,大门
唯品会绵阳门店,172316,25,女,2018/12/23 21:21,1.37899E+11,摄像机2,大门
唯品会绵阳门店,172316,25,女,2018/12/23 21:21,1.37899E+11,摄像机2,大门
唯品会绵阳门店,172316,25,女,2018/12/23 21:21,1.37899E+11,摄像机2,大门
唯品会绵阳门店,20149,28,女,2018/12/23 21:20,1.37899E+11,摄像机2,大门
唯品会绵阳门店,86588,26,女,2018/12/23 21:20,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186712,19,男,2018/12/23 21:18,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186712,19,男,2018/12/23 21:18,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186714,20,女,2018/12/23 21:18,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186714,20,女,2018/12/23 21:18,1.37899E+11,摄像机2,大门
唯品会绵阳门店,15943,35,男,2018/12/23 21:16,1.37899E+11,摄像机1,大门
唯品会绵阳门店,15943,35,男,2018/12/23 21:16,1.37899E+11,摄像机1,大门
唯品会绵阳门店,16319,44,男,2018/12/23 21:15,1.37899E+11,摄像机1,大门
唯品会绵阳门店,100919,24,女,2018/12/23 21:01,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187343,26,男,2018/12/23 21:01,1.37899E+11,摄像机3,大门
唯品会绵阳门店,108975,22,男,2018/12/23 20:59,1.37899E+11,摄像机1,大门
唯品会绵阳门店,108975,22,男,2018/12/23 20:59,1.37899E+11,摄像机1,大门
唯品会绵阳门店,108975,22,男,2018/12/23 20:59,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187333,23,女,2018/12/23 20:59,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187325,37,女,2018/12/23 20:56,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187325,37,女,2018/12/23 20:56,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187323,29,女,2018/12/23 20:56,1.37899E+11,摄像机1,大门
唯品会绵阳门店,38228,28,女,2018/12/23 20:56,1.37899E+11,摄像机1,大门
唯品会绵阳门店,114020,28,女,2018/12/23 20:54,1.37899E+11,摄像机1,大门
唯品会绵阳门店,114020,28,女,2018/12/23 20:54,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187302,31,男,2018/12/23 20:48,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187302,31,男,2018/12/23 20:48,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187302,31,男,2018/12/23 20:48,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187302,31,男,2018/12/23 20:48,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187302,31,男,2018/12/23 20:48,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187303,21,女,2018/12/23 20:48,1.37899E+11,摄像机2,大门
唯品会绵阳门店,93846,21,女,2018/12/23 20:48,1.37899E+11,摄像机1,大门
唯品会绵阳门店,93846,21,女,2018/12/23 20:48,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187300,35,男,2018/12/23 20:48,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187253,27,女,2018/12/23 20:38,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187251,41,女,2018/12/23 20:36,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187251,41,女,2018/12/23 20:36,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187251,41,女,2018/12/23 20:36,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187249,24,女,2018/12/23 20:36,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187241,36,女,2018/12/23 20:34,1.37899E+11,摄像机1,大门
唯品会绵阳门店,117089,26,女,2018/12/23 20:34,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187239,38,男,2018/12/23 20:34,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187239,38,男,2018/12/23 20:34,1.37899E+11,摄像机1,大门
唯品会绵阳门店,69932,28,女,2018/12/23 20:22,1.37899E+11,摄像机1,大门
唯品会绵阳门店,70884,29,女,2018/12/23 20:17,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187173,28,女,2018/12/23 20:17,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187168,32,男,2018/12/23 20:16,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187171,20,女,2018/12/23 20:16,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187170,25,女,2018/12/23 20:16,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187168,32,男,2018/12/23 20:16,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187152,39,男,2018/12/23 20:13,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187152,39,男,2018/12/23 20:13,1.37899E+11,摄像机1,大门
唯品会绵阳门店,75897,52,男,2018/12/23 20:12,1.37899E+11,摄像机1,大门
唯品会绵阳门店,73966,50,男,2018/12/23 20:12,1.37899E+11,摄像机1,大门
唯品会绵阳门店,75897,52,男,2018/12/23 20:12,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187149,45,男,2018/12/23 20:12,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187151,33,女,2018/12/23 20:12,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187149,45,男,2018/12/23 20:12,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187149,45,男,2018/12/23 20:12,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187149,45,男,2018/12/23 20:12,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187114,34,男,2018/12/23 20:07,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187114,34,男,2018/12/23 20:07,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187114,34,男,2018/12/23 20:07,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187114,34,男,2018/12/23 20:07,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187115,26,女,2018/12/23 20:07,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187114,34,男,2018/12/23 20:07,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187114,34,男,2018/12/23 20:07,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187114,34,男,2018/12/23 20:07,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187106,21,女,2018/12/23 20:06,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187112,26,女,2018/12/23 20:06,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187109,39,女,2018/12/23 20:06,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187106,21,女,2018/12/23 20:06,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187106,21,女,2018/12/23 20:06,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187106,21,女,2018/12/23 20:06,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187099,37,女,2018/12/23 20:05,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187099,37,女,2018/12/23 20:05,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187098,22,男,2018/12/23 20:05,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187098,22,男,2018/12/23 20:05,1.37899E+11,摄像机2,大门
唯品会绵阳门店,86772,28,女,2018/12/23 20:05,1.37899E+11,摄像机2,大门
唯品会绵阳门店,17383,63,男,2018/12/23 19:56,1.37899E+11,摄像机1,大门
唯品会绵阳门店,17383,63,男,2018/12/23 19:56,1.37899E+11,摄像机1,大门
唯品会绵阳门店,187019,11,女,2018/12/23 19:54,1.37899E+11,摄像机2,大门
唯品会绵阳门店,93262,23,女,2018/12/23 19:54,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187016,38,女,2018/12/23 19:54,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187016,38,女,2018/12/23 19:54,1.37899E+11,摄像机2,大门
唯品会绵阳门店,187016,38,女,2018/12/23 19:54,1.37899E+11,摄像机2,大门
唯品会绵阳门店,93262,23,女,2018/12/23 19:54,1.37899E+11,摄像机2,大门
唯品会绵阳门店,93262,23,女,2018/12/23 19:54,1.37899E+11,摄像机2,大门
唯品会绵阳门店,59650,20,男,2018/12/23 19:53,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186991,68,男,2018/12/23 19:48,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186991,68,男,2018/12/23 19:48,1.37899E+11,摄像机1,大门
唯品会绵阳门店,14679,20,男,2018/12/23 19:48,1.37899E+11,摄像机1,大门
唯品会绵阳门店,110908,37,男,2018/12/23 19:48,1.37899E+11,摄像机1,大门
唯品会绵阳门店,110908,37,男,2018/12/23 19:48,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186987,43,男,2018/12/23 19:47,1.37899E+11,摄像机1,大门
唯品会绵阳门店,16535,33,女,2018/12/23 19:44,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186960,25,男,2018/12/23 19:44,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186960,25,男,2018/12/23 19:44,1.37899E+11,摄像机1,大门
唯品会绵阳门店,15997,25,男,2018/12/23 19:41,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186920,20,女,2018/12/23 19:40,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186920,20,女,2018/12/23 19:40,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186921,21,女,2018/12/23 19:40,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186910,27,男,2018/12/23 19:38,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186910,27,男,2018/12/23 19:38,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186910,27,男,2018/12/23 19:38,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186909,40,男,2018/12/23 19:38,1.37899E+11,摄像机3,大门
唯品会绵阳门店,186907,26,女,2018/12/23 19:38,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186904,28,女,2018/12/23 19:38,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186904,28,女,2018/12/23 19:38,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186904,28,女,2018/12/23 19:38,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186672,37,男,2018/12/23 19:38,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186672,37,男,2018/12/23 19:38,1.37899E+11,摄像机2,大门
唯品会绵阳门店,123873,23,女,2018/12/23 19:38,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186672,37,男,2018/12/23 19:38,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186672,37,男,2018/12/23 19:38,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186672,37,男,2018/12/23 19:37,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186672,37,男,2018/12/23 19:37,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186883,24,女,2018/12/23 19:35,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186884,29,女,2018/12/23 19:35,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186883,24,女,2018/12/23 19:35,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186868,35,男,2018/12/23 19:33,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186868,35,男,2018/12/23 19:33,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186869,27,女,2018/12/23 19:33,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186868,35,男,2018/12/23 19:33,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186868,35,男,2018/12/23 19:32,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186845,31,男,2018/12/23 19:29,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186844,25,女,2018/12/23 19:29,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186845,31,男,2018/12/23 19:29,1.37899E+11,摄像机1,大门
唯品会绵阳门店,94551,23,女,2018/12/23 19:28,1.37899E+11,摄像机1,大门
唯品会绵阳门店,94551,23,女,2018/12/23 19:28,1.37899E+11,摄像机1,大门
唯品会绵阳门店,94551,23,女,2018/12/23 19:28,1.37899E+11,摄像机1,大门
唯品会绵阳门店,19475,24,女,2018/12/23 19:28,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186825,23,男,2018/12/23 19:28,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186825,23,男,2018/12/23 19:28,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186827,34,女,2018/12/23 19:28,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186825,23,男,2018/12/23 19:28,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186827,34,女,2018/12/23 19:28,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186825,23,男,2018/12/23 19:28,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186808,25,女,2018/12/23 19:22,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186807,33,男,2018/12/23 19:22,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186807,33,男,2018/12/23 19:22,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186807,33,男,2018/12/23 19:22,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186807,33,男,2018/12/23 19:22,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186807,33,男,2018/12/23 19:22,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186790,35,女,2018/12/23 19:18,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186790,35,女,2018/12/23 19:18,1.37899E+11,摄像机2,大门
唯品会绵阳门店,185333,24,女,2018/12/23 19:16,1.37899E+11,摄像机2,大门
唯品会绵阳门店,185333,24,女,2018/12/23 19:16,1.37899E+11,摄像机2,大门
唯品会绵阳门店,185333,24,女,2018/12/23 19:16,1.37899E+11,摄像机2,大门
唯品会绵阳门店,123967,34,女,2018/12/23 19:16,1.37899E+11,摄像机1,大门
唯品会绵阳门店,123967,34,女,2018/12/23 19:16,1.37899E+11,摄像机1,大门
唯品会绵阳门店,123967,34,女,2018/12/23 19:16,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186777,38,男,2018/12/23 19:16,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186771,65,男,2018/12/23 19:14,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186771,65,男,2018/12/23 19:14,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186771,65,男,2018/12/23 19:14,1.37899E+11,摄像机1,大门
唯品会绵阳门店,27209,30,男,2018/12/23 19:14,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186769,24,女,2018/12/23 19:14,1.37899E+11,摄像机2,大门
唯品会绵阳门店,27209,30,男,2018/12/23 19:14,1.37899E+11,摄像机2,大门
唯品会绵阳门店,27209,30,男,2018/12/23 19:14,1.37899E+11,摄像机2,大门
唯品会绵阳门店,16523,28,女,2018/12/23 19:12,1.37899E+11,摄像机2,大门
唯品会绵阳门店,75248,27,女,2018/12/23 19:12,1.37899E+11,摄像机2,大门
唯品会绵阳门店,75268,28,男,2018/12/23 19:12,1.37899E+11,摄像机2,大门
唯品会绵阳门店,75268,28,男,2018/12/23 19:12,1.37899E+11,摄像机2,大门
唯品会绵阳门店,55591,27,女,2018/12/23 19:12,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186744,25,女,2018/12/23 19:12,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186728,28,男,2018/12/23 19:09,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186728,28,男,2018/12/23 19:09,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186728,28,男,2018/12/23 19:09,1.37899E+11,摄像机2,大门
唯品会绵阳门店,49375,23,女,2018/12/23 19:08,1.37899E+11,摄像机2,大门
唯品会绵阳门店,49375,23,女,2018/12/23 19:08,1.37899E+11,摄像机2,大门
唯品会绵阳门店,49375,23,女,2018/12/23 19:08,1.37899E+11,摄像机2,大门
唯品会绵阳门店,34438,51,男,2018/12/23 19:08,1.37899E+11,摄像机2,大门
唯品会绵阳门店,34438,51,男,2018/12/23 19:08,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186714,20,女,2018/12/23 19:08,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186714,20,女,2018/12/23 19:08,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186712,19,男,2018/12/23 19:08,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186712,19,男,2018/12/23 19:08,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186701,22,女,2018/12/23 19:05,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186701,22,女,2018/12/23 19:05,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186700,36,女,2018/12/23 19:05,1.37899E+11,摄像机1,大门
唯品会绵阳门店,175792,25,女,2018/12/23 19:05,1.37899E+11,摄像机1,大门
唯品会绵阳门店,30009,45,女,2018/12/23 19:05,1.37899E+11,摄像机2,大门
唯品会绵阳门店,30009,45,女,2018/12/23 19:05,1.37899E+11,摄像机2,大门
唯品会绵阳门店,30009,45,女,2018/12/23 19:05,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186697,44,男,2018/12/23 19:05,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186697,44,男,2018/12/23 19:05,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186697,44,男,2018/12/23 19:05,1.37899E+11,摄像机1,大门
唯品会绵阳门店,19801,26,女,2018/12/23 19:02,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186672,37,男,2018/12/23 19:02,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186671,34,女,2018/12/23 19:02,1.37899E+11,摄像机1,大门
唯品会绵阳门店,20237,22,女,2018/12/23 19:02,1.37899E+11,摄像机1,大门
唯品会绵阳门店,124257,11,女,2018/12/23 18:59,1.37899E+11,摄像机2,大门
唯品会绵阳门店,124257,11,女,2018/12/23 18:59,1.37899E+11,摄像机2,大门
唯品会绵阳门店,99700,21,女,2018/12/23 18:58,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186639,34,女,2018/12/23 18:57,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186639,34,女,2018/12/23 18:57,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186637,30,女,2018/12/23 18:57,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186638,27,女,2018/12/23 18:57,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186637,30,女,2018/12/23 18:57,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186637,30,女,2018/12/23 18:57,1.37899E+11,摄像机2,大门
唯品会绵阳门店,38989,8,男,2018/12/23 18:54,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186617,54,女,2018/12/23 18:54,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186617,54,女,2018/12/23 18:54,1.37899E+11,摄像机2,大门
唯品会绵阳门店,124605,46,男,2018/12/23 18:52,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186605,20,女,2018/12/23 18:52,1.37899E+11,摄像机1,大门
唯品会绵阳门店,129983,37,男,2018/12/23 18:50,1.37899E+11,摄像机2,大门
唯品会绵阳门店,23048,63,男,2018/12/23 18:49,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186578,27,女,2018/12/23 18:48,1.37899E+11,摄像机1,大门
唯品会绵阳门店,17745,28,男,2018/12/23 18:48,1.37899E+11,摄像机2,大门
唯品会绵阳门店,85105,28,男,2018/12/23 18:47,1.37899E+11,摄像机1,大门
唯品会绵阳门店,85105,28,男,2018/12/23 18:47,1.37899E+11,摄像机1,大门
唯品会绵阳门店,85105,28,男,2018/12/23 18:47,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186572,48,男,2018/12/23 18:47,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186572,48,男,2018/12/23 18:47,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186572,48,男,2018/12/23 18:47,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186572,48,男,2018/12/23 18:47,1.37899E+11,摄像机1,大门
唯品会绵阳门店,148937,43,男,2018/12/23 18:47,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186572,48,男,2018/12/23 18:47,1.37899E+11,摄像机1,大门
唯品会绵阳门店,148937,43,男,2018/12/23 18:47,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186570,28,男,2018/12/23 18:47,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186569,27,女,2018/12/23 18:47,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186569,27,女,2018/12/23 18:47,1.37899E+11,摄像机1,大门
唯品会绵阳门店,42150,28,女,2018/12/23 18:44,1.37899E+11,摄像机1,大门
唯品会绵阳门店,42150,28,女,2018/12/23 18:44,1.37899E+11,摄像机1,大门
唯品会绵阳门店,85105,28,男,2018/12/23 18:43,1.37899E+11,摄像机2,大门
唯品会绵阳门店,85105,28,男,2018/12/23 18:43,1.37899E+11,摄像机2,大门
唯品会绵阳门店,85105,28,男,2018/12/23 18:43,1.37899E+11,摄像机2,大门
唯品会绵阳门店,85105,28,男,2018/12/23 18:43,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186536,25,女,2018/12/23 18:40,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186536,25,女,2018/12/23 18:40,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186536,25,女,2018/12/23 18:40,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186535,25,男,2018/12/23 18:40,1.37899E+11,摄像机1,大门
唯品会绵阳门店,47760,30,女,2018/12/23 18:38,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186528,47,女,2018/12/23 18:38,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186528,47,女,2018/12/23 18:38,1.37899E+11,摄像机2,大门
唯品会绵阳门店,47760,30,女,2018/12/23 18:38,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186526,41,男,2018/12/23 18:37,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186526,41,男,2018/12/23 18:37,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186525,34,女,2018/12/23 18:37,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186525,34,女,2018/12/23 18:37,1.37899E+11,摄像机1,大门
唯品会绵阳门店,37863,19,女,2018/12/23 18:36,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186520,15,女,2018/12/23 18:36,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186517,28,男,2018/12/23 18:36,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186517,28,男,2018/12/23 18:36,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186517,28,男,2018/12/23 18:36,1.37899E+11,摄像机1,大门
唯品会绵阳门店,19594,30,女,2018/12/23 18:36,1.37899E+11,摄像机1,大门
唯品会绵阳门店,19594,30,女,2018/12/23 18:36,1.37899E+11,摄像机1,大门
唯品会绵阳门店,163474,29,女,2018/12/23 18:36,1.37899E+11,摄像机2,大门
唯品会绵阳门店,163474,29,女,2018/12/23 18:36,1.37899E+11,摄像机2,大门
唯品会绵阳门店,163474,29,女,2018/12/23 18:36,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186516,14,女,2018/12/23 18:36,1.37899E+11,摄像机2,大门
唯品会绵阳门店,148937,43,男,2018/12/23 18:36,1.37899E+11,摄像机2,大门
唯品会绵阳门店,148937,43,男,2018/12/23 18:36,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186504,37,女,2018/12/23 18:34,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186500,41,男,2018/12/23 18:34,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186500,41,男,2018/12/23 18:34,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186500,41,男,2018/12/23 18:34,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186500,41,男,2018/12/23 18:34,1.37899E+11,摄像机1,大门
唯品会绵阳门店,186496,31,女,2018/12/23 18:33,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186496,31,女,2018/12/23 18:33,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186496,31,女,2018/12/23 18:33,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186495,33,男,2018/12/23 18:33,1.37899E+11,摄像机2,大门
唯品会绵阳门店,35274,48,女,2018/12/23 18:33,1.37899E+11,摄像机1,大门
唯品会绵阳门店,23379,28,男,2018/12/23 18:32,1.37899E+11,摄像机2,大门
唯品会绵阳门店,23379,28,男,2018/12/23 18:32,1.37899E+11,摄像机2,大门
唯品会绵阳门店,186468,34,男,2018/12/23 18:30,1.37899E+11,摄像机2,大门
